filename,width,height,class,xmin,ymin,xmax,ymax
Screenshot-2023-12-12-115800_png.rf.50549dec6a77b4ffd24c7654e38bfe7e.jpg,640,640,stove,400,361,435,388
Screenshot-2023-12-12-115800_png.rf.50549dec6a77b4ffd24c7654e38bfe7e.jpg,640,640,kitchen-slab,365,358,517,388
Screenshot-2023-12-12-115800_png.rf.50549dec6a77b4ffd24c7654e38bfe7e.jpg,640,640,kitchen-slab,370,441,518,468
Screenshot-2023-12-12-115800_png.rf.50549dec6a77b4ffd24c7654e38bfe7e.jpg,640,640,door,121,502,146,531
Screenshot-2023-12-12-115800_png.rf.50549dec6a77b4ffd24c7654e38bfe7e.jpg,640,640,door,432,292,460,314
Screenshot-2023-12-12-115800_png.rf.50549dec6a77b4ffd24c7654e38bfe7e.jpg,640,640,fridge,326,436,368,464
Screenshot-2023-12-12-115800_png.rf.50549dec6a77b4ffd24c7654e38bfe7e.jpg,640,640,washing-machine,525,363,552,388
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,toilet,120,435,211,494
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,toilet,252,437,323,494
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Dining table,100,278,166,334
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Bedroom,169,501,274,626
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Balcony,55,105,114,235
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Living Room,210,241,306,366
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Balcony,308,236,355,365
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,utility,119,105,178,166
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Bedroom,212,106,322,236
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,study,214,368,318,429
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Dining Room,65,241,210,366
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Foyer,117,387,211,426
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Balcony,279,500,325,625
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Kitchen,121,173,207,238
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Balcony,212,50,300,104
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Bed,259,156,300,235
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Bed,211,551,250,624
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Wardrobe,212,109,230,170
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Wardrobe,167,499,182,626
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Sofa,243,337,300,364
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,Sofa,286,312,302,361
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,door,117,388,148,432
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,door,187,465,211,499
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,door,212,495,240,532
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,door,249,464,277,503
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,door,271,523,284,601
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,door,302,254,315,349
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,door,213,203,243,249
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,door,63,232,116,243
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,door,246,97,297,111
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,kitchen-slab,156,218,208,237
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,kitchen-slab,192,107,208,238
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,kitchen-slab,140,106,209,130
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,sink,143,108,176,130
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,sink,192,436,207,454
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,sink,259,434,273,453
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,fridge,120,171,140,194
Engrace-2-BA-1_JPG.rf.3d1325f67ee2f16e1a424f38e9795301.jpg,640,640,washing-machine,120,107,142,131
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,balcoa,69,132,129,230
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Bedroom,130,107,290,251
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Bedroom,133,475,324,609
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Bedroom,447,52,592,247
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Balcony,59,530,127,613
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Balcony,82,247,180,469
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,walkin,322,468,404,543
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,toilet,323,543,447,610
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,toilet,293,107,367,182
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,study,181,257,324,323
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Foyer,327,255,508,323
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Living Room,180,330,386,468
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Dining Room,389,328,526,462
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Kitchen,501,329,598,542
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,utility,407,469,501,537
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Dining table,422,355,525,431
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,door,446,211,490,253
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,door,329,471,379,505
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,door,452,253,508,301
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,door,244,205,293,246
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Bed,154,158,228,249
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Bed,495,113,598,177
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Bed,204,523,278,611
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Wardrobe,131,476,160,549
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Wardrobe,259,102,294,208
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Wardrobe,379,469,405,539
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Sofa,192,331,230,377
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Sofa,194,327,294,355
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Sofa,302,356,331,420
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Sofa,247,371,269,395
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,Wardrobe,496,222,596,253
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,tv,180,439,322,465
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,stove,566,404,595,426
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,sink,443,516,498,539
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,sink,336,592,359,609
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,sink,374,145,390,164
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,sink,338,190,361,207
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,commode,335,156,353,176
Screenshot-2023-12-06-215029_png.rf.a19950e26a93b37185429f3a7c6fb6d7.jpg,640,640,commode,366,582,385,604
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Foyer,125,87,187,227
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Dining Room,190,94,314,228
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Dining table,209,130,288,217
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,toilet,45,240,130,311
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,toilet,321,138,389,261
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,toilet,383,132,446,260
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Kitchen,323,310,407,472
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,utility,321,474,407,551
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Balcony,185,474,319,552
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Balcony,39,519,187,607
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Balcony,546,311,614,447
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Bedroom,409,311,543,518
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Bedroom,451,135,613,310
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Bedroom,37,312,184,525
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Living Room,180,233,316,477
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Sofa,214,328,259,364
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Sofa,190,363,216,423
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Bed,409,375,488,481
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Bed,493,203,568,309
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Bed,113,369,183,468
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Wardrobe,453,139,510,168
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Wardrobe,553,142,607,167
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Wardrobe,41,314,63,388
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Wardrobe,42,447,62,518
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,tv,511,139,550,154
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,tv,43,390,56,443
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,stove,323,379,343,415
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,sink,389,421,409,470
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,Wardrobe,455,310,537,341
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,sink,360,230,380,259
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,sink,418,232,439,256
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,sink,109,240,127,260
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,commode,83,244,97,274
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,commode,353,195,374,216
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,commode,392,200,413,217
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,door,132,86,167,133
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,door,108,280,131,307
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,door,157,239,182,275
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,door,328,228,350,259
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,door,414,311,442,345
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,door,445,268,474,302
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,door,426,192,448,222
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,door,359,476,386,511
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,kitchen-slab,322,311,343,468
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,kitchen-slab,386,358,408,473
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,tv,303,308,317,445
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,tv,528,415,540,518
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,fridge,380,314,404,356
Screenshot-2023-12-12-115843_png.rf.5fd4af016b1b1cbe192f3da4cc6f9e46.jpg,640,640,washing-machine,329,480,352,514
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,utility,15,82,69,239
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,toilet,16,300,81,469
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Bedroom,80,243,223,523
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Bedroom,359,318,496,546
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Bedroom,494,248,628,485
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,toilet,359,85,429,245
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Dining Room,225,86,363,322
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Living Room,226,314,353,523
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Kitchen,69,85,220,225
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Balcony,104,520,361,614
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Dining table,252,141,341,258
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Sofa,272,342,327,390
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Sofa,322,388,354,464
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Bed,410,397,490,504
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Bed,495,333,573,453
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Bed,142,381,218,489
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,door,191,282,224,334
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,door,55,301,82,349
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,door,365,317,395,364
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,door,425,257,459,317
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,door,398,203,427,246
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,door,231,84,273,140
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,sink,69,196,113,232
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,stove,113,87,140,127
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,sink,22,306,39,344
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,sink,364,204,385,242
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,commode,371,169,392,195
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,commode,24,363,45,386
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Wardrobe,84,243,223,280
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,tv,84,380,96,505
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Wardrobe,409,324,491,358
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,Wardrobe,538,251,624,287
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,tv,612,332,626,445
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,tv,226,379,238,478
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,kitchen-slab,72,85,177,126
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,kitchen-slab,69,194,180,233
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,fridge,179,88,218,132
Screenshot-2023-12-12-115653_png.rf.0cd99775b73c4d377a72b26a49f1c80a.jpg,640,640,washing-machine,42,86,68,127
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,balcoa,49,443,94,530
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,balcoa,393,30,438,106
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Balcony,44,199,157,443
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Balcony,49,112,151,195
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,study,152,115,313,262
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Bedroom,448,24,603,267
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Bedroom,96,443,309,606
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Wardrobe,310,447,339,530
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,toilet,316,538,437,611
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Living Room,158,272,345,439
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Dining Room,341,276,491,438
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Kitchen,493,348,599,530
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,utility,395,442,493,524
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,toilet,313,106,446,195
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Dining table,366,305,440,409
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Sofa,285,309,330,392
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Sofa,156,276,280,308
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Sofa,158,280,190,351
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Bed,159,441,229,544
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Bed,499,95,603,170
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Wardrobe,490,235,603,265
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,Wardrobe,97,528,128,606
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,door,443,216,486,267
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,door,397,147,449,194
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,door,260,440,309,489
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,door,464,279,524,327
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,kitchen-slab,569,394,603,532
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,kitchen-slab,437,499,603,529
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,fridge,566,358,598,391
Screenshot-2023-12-06-214939_png.rf.562c0b1234f4a12a1aa926dcea6d4fde.jpg,640,640,washing-machine,396,496,430,526
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,Living Room,112,43,290,268
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,toilet,113,276,231,375
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,toilet,296,165,414,267
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,Bedroom,116,379,287,588
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,Bedroom,452,167,614,367
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,Wardrobe,421,167,453,264
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,Wardrobe,83,463,113,590
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,Balcony,296,45,372,148
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,Dining Room,286,268,447,477
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,utility,449,424,543,520
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,Kitchen,448,375,617,515
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,Dining table,287,341,383,450
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,door,110,157,166,221
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,door,333,218,374,270
Screenshot-2023-12-06-214809_png.rf.698eb57a9b82d65adf49526656ac0b79.jpg,640,640,door,448,305,501,369
